,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,82.150375,81.63176,83.66039,82.8241,82.128334,83.74835,81.193756,82.45464,82.73436,85.475136,84.06856,82.16953,86.067665,83.898796,82.522705,83.545425,84.17102,83.798164,86.58202,84.709114,83.958755,83.4105,81.51334,84.19598,82.20872,82.82666,83.41392,81.641624,83.358665,84.4395,82.88842,82.13683,84.70822,84.02863,83.39277,83.40028,82.78523,83.69989,82.2902,82.87105,83.26508,82.696175,82.5666,82.39747,85.21004,83.10541,83.87316,83.54646,83.20951,84.68183,82.998276,86.40351,87.3237,82.53595,82.75703,82.78782,82.31819,81.896194,83.318184,89.27705,83.88253,83.46352,85.04653,83.895775,82.37002,86.07246,83.0576,82.66442,82.96069,83.78659,83.81098,85.91784,83.96689,85.661125,83.57152,82.00195,82.36119,84.6698,84.36563,84.22881
