Predictions,Truth
26.025135,24.474
25.585297,23.737
25.007992,23.283
24.563227,23.139
24.157154,22.125999999999998
23.273281,21.589000000000002
22.220911,20.108
20.964287,19.04
20.000746,18.2
18.691687,16.914
17.40453,15.558
16.288067,13.982000000000001
14.6645,12.415
13.489679,11.220999999999998
11.7096195,9.611
10.208897,7.995
8.586382,6.492999999999999
6.8358965,5.073
5.4891996,3.7310000000000003
4.0005364,2.694
2.8973591,1.827
1.9084885,1.202
1.4404228,1.0090000000000001
0.98689485,0.5760000000000001
0.44472373,0.235
0.10117548,0.046
0.08496425,0.0
0.07584543,0.0
0.06422903,0.0
0.07948458,0.0
0.08575718,0.0
0.06069321,0.0
0.07780231,0.0
0.0840646,0.0
0.089247905,0.0
0.081749946,0.0
0.045966804,0.0
0.06323919,0.0
0.035353407,0.0
0.061319843,0.0
0.05884312,0.0
0.07204789,0.0
0.057646513,0.0
0.05996436,0.0
0.082611054,0.0
0.06845552,0.0
0.021034628,0.0
0.064394444,0.0
0.006660104,0.0
0.020786881,0.0
0.021354556,0.0
0.06909096,0.0
0.07099742,0.0
0.042777717,0.0
0.060459614,0.0
0.059387982,0.0
0.049917936,0.0
0.04457116,0.0
0.0457986,0.0
0.039838552,0.0
0.04270947,0.0
0.025105357,0.0
0.009046197,0.0
0.03730607,0.0
0.023269534,0.0
0.023025274,0.0
0.02142942,0.0
0.00823915,0.0
0.05117199,0.0
0.084298104,0.0
0.053414688,0.0
0.08302629,0.0
0.0785647,0.09300000000000001
0.4408331,0.561
0.72027516,0.505
3.7283866,4.788
4.166358,4.828
5.95094,4.876
6.2528563,6.175
5.800696,4.562
4.060369,3.634
4.11543,4.218
3.6361074,3.201
3.1770735,2.7510000000000003
2.6080377,3.04
3.1276984,3.228
6.2996516,12.499
15.380638,16.742
11.7067995,8.198
7.9698443,5.321000000000001
11.076391,7.1770000000000005
20.11168,24.418000000000003
26.826677,24.67
26.615921,25.066999999999997
26.85922,24.868000000000002
22.680729,11.237
21.918524,25.278000000000002
25.518581,23.351
21.174656,12.083
25.08572,22.114
15.311571,14.005999999999998
19.040733,20.673000000000002
20.893795,18.963
19.568756,17.542
18.385414,17.208
17.022228,15.065
15.38047,12.793
13.578907,11.529000000000002
11.872685,8.477
10.717862,6.377999999999999
7.642702,8.363
7.5880094,5.273
5.5762167,3.96
3.9966369,2.948
2.9970577,2.029
1.9386286,1.419
0.91623116,0.363
0.24584597,0.382
0.22805552,0.006
0.0014448911,0.0
0.0025611222,0.0
0.033935197,0.0
0.047119856,0.0
0.050707936,0.0
0.08761705,0.0
0.06563456,0.0
0.03545913,0.0
0.04674764,0.0
0.07661599,0.0
0.04238254,0.0
0.03795597,0.0
0.024952084,0.0
0.0773921,0.0
0.07252127,0.0
0.05442229,0.0
0.0550206,0.0
0.055458575,0.0
0.0115994215,0.0
0.0209772,0.0
-0.085405946,0.0
-0.06615651,0.0
0.004332304,0.0
-0.028970003,0.0
-0.028775692,0.0
0.0063819885,0.0
-0.026358485,0.0
-0.010369062,0.0
-0.06832123,0.0
0.01070416,0.0
0.05972457,0.0
-0.06252313,0.0
-0.013906598,0.0
-0.019863367,0.0
-0.021953702,0.0
-0.00889194,0.0
-0.011597633,0.0
-0.005337,0.0
0.00016462803,0.0
0.0009075403,0.0
0.012008786,0.0
0.014311075,0.0
0.008556843,0.0
0.10125145,0.0
0.076537624,0.0
0.071421996,0.0
0.076216936,0.0
0.06473178,0.0
0.2373768,0.698
2.0591269,2.013
4.0555363,3.903
6.5179625,6.755
7.9675174,5.695
8.970577,10.27
12.001121,12.613
13.92088,15.102
15.798779,17.046
17.687063,18.745
19.232582,20.695999999999998
20.870085,22.03
21.753883,23.212
22.84122,24.166999999999998
23.293236,24.15
22.983345,23.171999999999997
23.536293,25.299
24.012157,25.633000000000003
-0.06372243,0.0
-0.060598552,0.0
-0.052919507,0.0
-0.04952246,0.0
-0.05176586,0.0
-0.039771676,0.0
-0.035398662,0.0
-0.024691403,0.0
-0.045280695,0.0
-0.04272753,0.0
-0.045325875,0.0
-0.034998596,0.0
-0.020533323,0.0
0.0013592243,0.0
-0.0009071827,0.0
-0.009482741,0.0
0.01824677,0.0
0.021385908,0.0
0.040269256,0.0
0.087243795,0.0
0.08746719,0.0
0.09515679,0.0
0.09597945,0.0
0.11231482,0.0
0.114527225,0.0
0.12500572,0.0
0.115532875,0.0
0.11608291,0.0
0.108510375,0.0
0.1115855,0.0
0.11962259,0.0
0.115792274,0.0
0.10206902,0.0
0.08659375,0.0
-0.1603996,0.0
-0.15254451,0.0
-0.13885483,0.0
-0.12940583,0.0
-0.117044404,0.0
0.19001105,0.59
1.3967984,1.595
3.180128,3.634
5.5476074,6.098
8.358661,8.554
11.059552,11.442
13.319177,13.800999999999998
15.670586,16.424
17.805225,18.713
19.558733,20.425
21.144114,22.026
22.751408,23.665
24.349113,25.205
25.6193,26.191
26.291111,26.741
26.669153,27.281999999999996
27.303135,27.859
27.560074,27.848000000000003
27.649086,27.855
26.989613,27.346999999999998
26.618526,26.851
26.553131,26.925
26.627851,26.611
25.702942,25.840999999999998
24.400276,24.748
23.846397,24.508000000000003
23.244415,23.363000000000003
22.563013,23.647
23.246805,24.516
22.761436,24.088
22.072567,23.107
21.132519,21.971
19.589127,20.669
18.555576,19.680999999999997
17.073328,17.559
15.099968,15.689
13.649532,13.8
11.995764,12.045
10.401125,10.54
8.931575,8.747
7.336163,7.426
5.5039005,5.532
4.340775,4.296
3.216812,3.177
2.4698832,2.359
1.7190367,1.702
1.0783073,0.982
0.54676735,0.418
0.13521011,0.064
0.03112096,0.0
0.026963834,0.0
0.04032503,0.0
0.047001272,0.0
0.07265158,0.0
0.042546466,0.0
0.022078916,0.0
0.034939706,0.0
0.020821303,0.0
-0.020017684,0.0
-0.017153919,0.0
-0.028246194,0.0
-0.021520346,0.0
-0.027261555,0.0
-0.026332557,0.0
-0.015716434,0.0
-0.015828013,0.0
-0.016642869,0.0
-0.014367342,0.0
-0.004195571,0.0
-0.004467547,0.0
0.0030569434,0.0
0.0053038597,0.0
0.016927779,0.0
0.014074266,0.0
0.03252828,0.0
0.036467552,0.0
0.048294365,0.0
0.05005318,0.0
0.052553177,0.0
0.045862675,0.0
0.049366474,0.0
0.04580611,0.0
0.031889558,0.0
0.03089571,0.0
0.027089953,0.0
0.03518462,0.0
0.0339185,0.0
0.038609385,0.0
0.042431712,0.0
0.037626028,0.0
0.08615258,0.0
0.091894954,0.0
0.082392424,0.0
0.09063974,0.0
0.09638655,0.0
0.30388522,0.433
1.0983117,1.202
2.1194365,2.1319999999999997
3.1803563,3.23
4.2553635,4.553
5.806026,6.016
7.3890824,7.722
9.221705,9.327
10.92485,10.98
12.611627,12.327
14.163038,14.168
15.565913,15.387
17.010105,16.655
18.132973,17.73
19.070286,18.671
20.096567,20.113
21.416378,21.579
21.845615,21.500999999999998
23.346249,23.689
23.48581,22.570999999999998
23.698475,23.205
23.29604,23.747
22.865988,22.393
22.260519,22.824
23.112923,23.013
22.007378,21.766
21.003263,21.07
20.313606,20.13
19.813194,19.439
18.493744,18.364
17.764526,18.107
16.849983,16.919
16.409435,16.072
14.973707,14.283
13.397997,13.08
12.384811,12.225999999999999
11.471241,10.923
10.044503,9.431000000000001
8.571707,7.96
7.2088795,6.754
6.1189227,5.603
4.8076415,4.475
3.7266147,3.545
2.876148,2.736
2.1266742,1.97
1.4352976,1.251
0.64973205,0.53
0.13001795,0.068
0.044387802,0.0
0.03417045,0.0
0.037873134,0.0
0.02939409,0.0
0.020213425,0.0
0.022101223,0.0
0.02264604,0.0
0.035896927,0.0
0.043414205,0.0
0.051576734,0.0
0.04542607,0.0
0.017778039,0.0
0.0258466,0.0
0.0063610077,0.0
0.050423086,0.0
0.02728188,0.0
0.018670976,0.0
0.010688961,0.0
0.007062733,0.0
0.014735401,0.0
0.023127735,0.0
0.017738342,0.0
0.0077074766,0.0
-0.0040994883,0.0
-0.0034577847,0.0
-0.0072038174,0.0
-0.023455381,0.0
-0.023524046,0.0
-0.024418116,0.0
-0.019361615,0.0
-0.024447918,0.0
-0.024286151,0.0
-0.023091555,0.0
-0.021650672,0.0
-0.015741229,0.0
-0.015823483,0.0
-0.025215507,0.0
-0.026491165,0.0
-0.035167813,0.0
-0.029299855,0.0
-0.025318384,0.0
-0.013601065,0.0
-0.040496893,0.0
-0.0060720146,0.0
-0.07735087,0.0
-0.107877746,0.0
-0.035194077,0.081
0.28666484,0.723
1.6024574,1.8159999999999998
3.4914412,3.403
5.8271556,5.6370000000000005
8.55594,7.84
10.980177,10.191
13.131496,12.537
15.187311,14.616
17.004028,16.489
19.003601,18.741
20.627686,20.488000000000003
22.130976,21.557
23.28605,22.976
24.221893,23.535999999999998
25.50693,25.451999999999998
26.461136,25.975
27.244495,26.862
27.601624,27.546999999999997
28.20832,28.127
28.27414,27.959
28.394493,28.19
28.19854,27.579
27.483118,27.634
27.526962,27.666999999999998
26.744865,27.089000000000002
26.438972,26.499000000000002
25.384312,25.485
24.765871,24.835
23.814884,23.993000000000002
22.39144,22.649
21.411257,20.848000000000003
20.254547,20.234
19.44817,19.426
17.848553,17.406
16.703539,16.427
14.670498,14.11
13.273697,12.284
11.524519,10.612
9.539465,8.408
7.6550193,6.867999999999999
6.0864964,5.244
4.6092834,3.925
3.4118052,2.787
2.3517547,1.954
1.6541528,1.455
1.1577522,0.9490000000000001
0.49478948,0.496
0.1303885,0.019
0.063849986,0.0
0.05866836,0.0
0.09234524,0.0
0.08717874,0.0
0.0722132,0.0
0.062220067,0.0
0.055823803,0.0
0.050077885,0.0
0.03480208,0.0
0.024146497,0.0
0.022142112,0.0
0.020213127,0.0
0.008475602,0.0
-0.0096716285,0.0
-0.0028842092,0.0
-0.02072668,0.0
-0.038199842,0.0
-0.034855545,0.0
-0.034383833,0.0
-0.037835658,0.0
-0.043509483,0.0
-0.04314655,0.0
-0.040547907,0.0
-0.034919083,0.0
-0.03709197,0.0
-0.034418106,0.0
-0.037854195,0.0
-0.040348887,0.0
-0.041286945,0.0
-0.03899312,0.0
-0.035690427,0.0
-0.037408948,0.0
-0.03674066,0.0
-0.0368495,0.0
-0.034056664,0.0
-0.03526771,0.0
-0.026905656,0.0
-0.013968229,0.0
-0.020819545,0.0
-0.016524315,0.0
-0.018258214,0.0
-0.000980258,0.0
-0.10660219,0.0
-0.076618485,0.0
-0.067741156,0.0
-0.058548093,0.0
-0.08377817,0.16699999999999998
0.6371241,1.069
2.6486557,2.283
5.331273,4.942
8.170789,7.357
11.075197,9.831
13.475206,12.799000000000001
15.618784,15.315
17.868313,17.654
19.90315,19.467
21.234726,21.279
24.388794,24.426
25.276108,24.671999999999997
26.815357,27.587
28.527927,28.88
29.336718,29.91
29.84887,30.287
30.02911,30.701
30.525688,31.478
30.540798,31.603
30.35266,31.441999999999997
30.24841,31.397
30.196148,31.75
29.538723,30.329
28.880985,29.885
28.372753,29.37
27.806633,28.566999999999997
26.897755,27.772
25.77126,26.175
24.554678,25.068
23.36036,23.655
22.139734,22.17
20.531849,20.59
18.900993,18.817
17.38715,17.276
15.632223,15.502
13.982655,13.588
12.105657,11.675
9.936279,9.402999999999999
8.216274,7.452000000000001
6.1579432,5.603
4.56469,3.9130000000000003
3.2705069,2.622
2.1424127,1.797
1.4688324,1.271
1.0412506,0.9420000000000001
0.552667,0.526
0.15618704,0.098
0.009968981,0.0
-0.0029937923,0.0
-0.024280697,0.0
-0.013192683,0.0
-0.016082227,0.0
-0.034400523,0.0
-0.046118706,0.0
-0.04977399,0.0
-0.032803595,0.0
-0.023538053,0.0
-0.050586283,0.0
-0.053780615,0.0
-0.05549246,0.0
-0.05188614,0.0
-0.0578959,0.0
-0.050365627,0.0
-0.058604658,0.0
-0.05692494,0.0
-0.052918673,0.0
-0.054563463,0.0
-0.05121565,0.0
-0.05339682,0.0
-0.050755262,0.0
-0.048841238,0.0
-0.053248286,0.0
-0.054865837,0.0
-0.052046776,0.0
-0.051719427,0.0
-0.04910159,0.0
-0.048523784,0.0
-0.050281525,0.0
-0.050929904,0.0
-0.05038452,0.0
-0.04948628,0.0
-0.046699286,0.0
-0.038842797,0.0
-0.030765295,0.0
-0.03211963,0.0
-0.030676126,0.0
-0.033868313,0.0
-0.02832365,0.0
-0.027390718,0.0
-0.12521198,0.0
-0.11696321,0.0
-0.115077406,0.0
-0.113160096,0.31
1.3673115,1.4869999999999999
3.905845,3.245
6.976581,5.999
9.663763,8.519
12.314228,10.613
14.143993,13.167
15.994591,16.115
17.840603,17.745
19.465614,19.492
21.169342,20.844
22.370205,23.616
24.149265,24.877
25.572418,25.69
26.48861,26.621
27.707344,28.428
28.225346,28.660999999999998
28.44484,29.146
29.14318,29.500999999999998
29.392115,30.712
29.481209,30.226
29.556084,30.354
29.683846,30.636
29.33963,30.092
28.855545,30.053
28.646523,30.061
28.015743,28.338
27.610542,28.375
26.937359,28.283
25.92879,26.714000000000002
24.940437,25.590999999999998
24.060802,24.399
22.722446,22.834
21.407566,21.649
20.164799,20.671999999999997
18.241318,18.386
16.739702,16.845
15.035893,14.758
13.325129,12.792
11.271327,11.22
9.588509,9.12
7.6897373,7.332000000000001
5.943393,5.5
4.372972,4.026
3.2983797,2.9
2.2392087,2.04
1.544441,1.4869999999999999
1.1262416,1.032
0.5513518,0.565
0.15096349,0.11
-0.0052838176,0.0
-0.008516356,0.0
0.0031136572,0.0
-0.011424214,0.0
-0.015613824,0.0
-0.009961575,0.0
0.00587824,0.0
-0.0065788627,0.0
-0.0061999857,0.0
0.0059880316,0.0
0.00381881,0.0
-0.00791204,0.0
-0.01099503,0.0
-0.018711567,0.0
-0.019315302,0.0
-0.012519956,0.0
0.016741812,0.0
0.03783834,0.0
0.028077364,0.0
0.01257062,0.0
-0.027981162,0.0
-0.038810134,0.0
-0.045407414,0.0
-0.008492231,0.0
-0.03264606,0.0
-0.01298511,0.0
-0.009072542,0.0
-0.020413637,0.0
-0.03414762,0.0
-0.028247833,0.0
-0.032138586,0.0
-0.028752804,0.0
-0.019930601,0.0
-0.023896575,0.0
-0.022444963,0.0
-0.027715087,0.0
-0.024829865,0.0
-0.014966369,0.0
-0.019559622,0.0
-0.017665863,0.0
-0.012325764,0.0
-0.008539498,0.0
-0.013008375,0.0
-0.07965456,0.0
-0.033430025,0.0
0.0158005,0.37200000000000005
1.2390674,1.439
3.2247124,2.95
9.878519,9.422
12.152372,12.093
14.570805,14.677
16.486393,17.137999999999998
18.540787,18.572
19.737507,19.872
21.385027,21.746
23.068428,23.795
24.515308,25.138
25.678219,25.829
26.618156,27.383000000000003
27.602528,28.484
28.502087,28.686999999999998
29.036434,29.346999999999998
29.60115,29.785
29.53778,29.566
29.671516,29.88
29.712667,29.478
29.323952,29.267
29.054142,29.616999999999997
28.22857,28.468000000000004
27.868399,27.988000000000003
27.217535,27.671
26.39645,26.651
25.495373,25.978
24.319843,24.908
23.190693,23.354
21.75444,21.944000000000003
20.57437,20.75
18.939278,19.065
17.329056,17.423
15.8107815,15.665
14.144893,14.347999999999999
12.744869,12.573
10.855017,10.520999999999999
8.775001,8.841000000000001
7.380719,7.199
5.7452354,5.601
4.284323,4.15
3.0060759,2.951
1.4975137,1.54
1.0853024,1.051
0.5690096,0.574
0.16499469,0.109
0.017460994,0.0
0.051590085,0.0
0.048027437,0.0
0.050659806,0.0
0.03571491,0.0
0.018951148,0.0
0.015333071,0.0
0.006699607,0.0
-0.0021416694,0.0
0.009298071,0.0
0.035788924,0.0
0.05124235,0.0
0.052040964,0.0
0.033361256,0.0
0.02221325,0.0
0.0024027824,0.0
0.00506711,0.0
0.010929406,0.0
0.0116785765,0.0
0.0046342015,0.0
0.011052668,0.0
0.0046242476,0.0
-0.0046492815,0.0
-0.0035520196,0.0
-0.019343078,0.0
-0.024164855,0.0
-0.019969225,0.0
-0.008602738,0.0
0.009829104,0.0
0.0017579794,0.0
0.03354913,0.0
0.017343402,0.0
-0.00742507,0.0
-0.005749345,0.0
0.0055350065,0.0
0.0039952993,0.0
0.009150386,0.0
0.010218382,0.0
0.0075888634,0.0
0.0058327913,0.0
0.0056654215,0.0
0.041547373,0.0
0.00443998,0.0
-0.006598428,0.0
-0.048699692,0.0
0.05444452,0.33899999999999997
1.1338993,1.355
3.237008,2.8819999999999997
5.2863445,4.916
7.332434,6.93
9.67601,8.998
11.762796,11.609000000000002
13.590418,13.699000000000002
15.309711,15.565999999999999
17.255676,17.506
20.030628,20.359
21.257298,21.753
22.936417,23.412
24.167671,24.703000000000003
25.169945,25.646
26.04457,25.63
26.72437,26.773000000000003
27.105412,27.031
27.312391,27.340999999999998
28.063877,28.377
28.238758,28.906999999999996
28.319916,28.883000000000003
27.867397,28.205
27.330807,27.601999999999997
26.785938,27.155
26.255455,26.598000000000003
25.055365,24.886
23.832352,24.475
23.483658,23.624000000000002
22.376558,22.976
21.529253,21.111
19.91327,20.21
18.336525,18.512
16.862646,16.614
15.355564,15.311
13.65969,13.205
11.9254265,12.113
10.270435,9.996
8.54198,8.511000000000001
6.827096,6.733
5.40542,5.32
4.1157055,4.062
3.0077558,2.923
2.2284973,2.1430000000000002
1.5298644,1.4980000000000002
1.0810046,1.048
0.6081499,0.55
0.21031097,0.11800000000000001
0.09898763,0.0
0.10551253,0.0
0.10864482,0.0
0.118894145,0.0
0.11019469,0.0
0.10406403,0.0
0.09968751,0.0
0.09569991,0.0
0.060044408,0.0
0.0661075,0.0
0.09484199,0.0
0.0884397,0.0
0.07133445,0.0
0.07224569,0.0
0.068661034,0.0
0.05890125,0.0
0.05906844,0.0
0.054027617,0.0
0.05057162,0.0
0.050530195,0.0
0.04724455,0.0
0.043777764,0.0
0.037598968,0.0
0.03657812,0.0
0.03817123,0.0
0.023423672,0.0
0.027538896,0.0
0.025149465,0.0
0.027760029,0.0
0.026618123,0.0
0.024033546,0.0
0.019004941,0.0
0.019249797,0.0
0.013883114,0.0
0.015160441,0.0
0.004354596,0.0
0.004786849,0.0
0.009757519,0.0
0.011986017,0.0
0.0021734238,0.0
0.0028487444,0.0
0.0005569458,0.0
0.08083038,0.0
0.055333823,0.0
0.057945997,0.0
0.06310077,0.0
0.16147539,0.335
1.1972185,1.2329999999999999
3.099074,2.603
5.2149267,4.748
7.4676905,6.977
9.662964,9.052999999999999
11.73131,12.139000000000001
13.809853,14.074000000000002
15.781607,16.339000000000002
17.614368,17.961
19.199146,19.773
20.796276,21.489
22.135448,22.537
23.269413,23.539
24.6179,24.908
25.65118,26.444000000000003
26.753622,25.86
26.81905,27.254
27.669754,27.703000000000003
28.126118,28.393
26.585249,26.488000000000003
27.929277,28.774
28.514853,28.229
28.4345,27.682
27.149954,26.590999999999998
26.723774,27.779
26.341093,25.385
25.614996,26.576
24.703686,24.858
23.42193,23.598000000000003
22.225449,22.595
21.908833,22.633000000000003
21.229475,22.506999999999998
20.339476,19.907
18.283098,18.183
16.64634,17.156
15.20442,15.343
13.72208,13.687999999999999
11.746865,11.545
10.200901,10.262
8.762606,8.535
7.160578,6.843999999999999
5.7293706,5.37
4.4559026,4.02
3.3245249,2.786
2.211742,1.899
1.4692559,1.287
1.1228164,0.919
0.54283947,0.4
0.11239593,0.047
0.11256808,0.004
0.10668525,0.0
0.103319064,0.0
0.10108962,0.0
0.097140215,0.0
0.09465527,0.0
0.09068796,0.0
0.08696008,0.0
0.08215505,0.0
0.06508803,0.0
0.07318303,0.0
0.065280706,0.0
0.05237332,0.0
0.056518883,0.0
0.056324065,0.0
0.0513497,0.0
0.06263244,0.0
0.056517184,0.0
0.053349614,0.0
0.05187136,0.0
0.04239714,0.0
0.03791064,0.0
0.025529861,0.0
0.030484438,0.0
0.03542936,0.0
0.03246963,0.0
0.017774403,0.0
-0.001420021,0.0
0.022398591,0.0
0.025343418,0.0
0.010039687,0.0
0.003784299,0.0
0.009878755,0.0
0.011592627,0.0
0.017415404,0.0
0.025452256,0.0
0.030730844,0.0
0.042853117,0.0
0.0412066,0.0
0.042214036,0.0
0.04464495,0.0
0.07329631,0.0
0.061598867,0.0
0.079595625,0.0
0.19209097,0.27699999999999997
0.99372727,1.105
2.5038943,2.254
4.050892,3.7680000000000002
5.7852345,5.444
7.4824853,7.167000000000001
9.192186,9.33
10.810019,11.389000000000001
12.582636,13.272
14.113718,14.777000000000001
15.38987,16.355
16.859888,17.829
17.98809,18.980999999999998
19.410007,20.352
21.2005,21.802
22.371674,22.903000000000002
23.260763,23.276999999999997
23.486969,23.607
24.153744,24.295
24.648281,25.396
24.69846,24.378
24.427223,25.121
25.140678,25.315
25.57763,25.63
24.238964,24.826999999999998
24.103378,23.991999999999997
22.162228,22.616
21.89378,22.064
20.98907,21.862
20.4883,20.644000000000002
20.052765,21.524
19.97277,20.408
18.817116,18.727
17.40008,17.968
16.357601,16.663
14.804881,15.249
12.999895,13.395
11.2606125,11.867
10.108051,10.568
8.729808,9.145
7.5732646,7.61
6.1179614,6.051
4.750999,4.78
3.7302,3.793
2.7771015,2.79
2.0698686,2.115
1.4967654,1.4880000000000002
0.9803707,1.008
0.5929179,0.506
0.2170302,0.133
0.12127946,0.0
0.11841955,0.0
0.11508139,0.0
0.111744724,0.0
0.10439454,0.0
0.10361356,0.0
0.099918105,0.0
0.09667408,0.0
0.086552106,0.0
0.08902684,0.0
0.08850332,0.0
0.07998538,0.0
0.09342693,0.0
0.0863155,0.0
0.089779556,0.0
0.0923098,0.0
0.077056035,0.0
0.08105728,0.0
0.07529423,0.0
0.08247805,0.0
0.08092815,0.0
0.056299686,0.0
0.07148501,0.0
0.05746454,0.0
0.06610501,0.0
0.04953444,0.0
0.052574754,0.0
0.051257372,0.0
0.04653579,0.0
0.05623132,0.0
0.057053447,0.0
0.054637074,0.0
0.054234326,0.0
0.05172062,0.0
0.052254915,0.0
0.048814774,0.0
0.05162394,0.0
0.045190692,0.0
0.04137993,0.0
0.02393949,0.0
0.033206582,0.0
0.034787655,0.0
0.102803946,0.0
0.08350381,0.0
0.08266269,0.0
0.11338906,0.0
0.18437934,0.278
0.9318056,1.075
2.4815636,2.157
4.223784,4.015
6.359017,5.917999999999999
8.399588,7.707999999999999
10.022202,10.09
11.907527,12.048
13.549428,13.604000000000001
15.117623,15.399000000000001
16.680695,16.56
18.083782,18.3
19.414055,19.859
20.561098,21.319000000000003
21.698952,21.788
22.44291,22.864
23.443932,23.666999999999998
24.3256,23.898000000000003
24.725933,25.214000000000002
25.149202,24.941
25.550175,24.416999999999998
25.49316,24.717
23.032871,23.735
24.050503,24.941
25.17988,25.517
24.737629,24.753
24.786264,25.168000000000003
23.466824,24.44
23.050537,23.875
22.171394,21.296999999999997
19.997292,20.623
20.041176,20.19
18.820255,19.08
17.746433,17.352
16.472298,16.101
15.349003,15.562999999999999
14.248493,13.548
12.105426,11.663
10.581036,10.376
8.85822,8.308
7.314861,6.904
5.7961063,5.3020000000000005
4.183501,3.864
3.1749291,2.739
2.150963,1.827
1.4352169,1.262
0.99893874,0.879
0.5402673,0.413
0.15541565,0.125
0.11684407,0.0
0.1179861,0.0
0.11365302,0.0
0.11086919,0.0
0.11050022,0.0
0.109844685,0.0
0.107627474,0.0
0.105888344,0.0
0.09774764,0.0
0.10101782,0.0
0.100015745,0.0
0.09845708,0.0
0.094486475,0.0
0.09151009,0.0
0.08891547,0.0
0.08477613,0.0
0.07740992,0.0
0.07048708,0.0
0.07654062,0.0
0.06858355,0.0
0.06559086,0.0
0.055533767,0.0
