active_power,irradiation,module_temperature,windspeed,ambient_temp,minute
0.0,0.0,20.3616813292,1.8870967741599998,22.9032258062,15.0
0.0,0.0,20.4887585531,2.54032258061,23.411534701599997,30.0
0.0,0.0,20.997067448499998,2.7580645161,23.157380253899998,45.0
0.0,0.0,20.997067448499998,1.66935483868,23.157380253899998,60.0
0.307,0.0027370478986000002,20.997067448499998,2.10483870965,23.411534701599997,75.0
1.2309999999999999,0.0398826979475,21.37829912,1.4516129032,24.6823069402,90.0
2.521,0.100488758554,22.9032258062,2.54032258061,26.3343108502,105.0
4.737,0.174780058651,24.6823069402,3.84677419352,26.9696969695,120.0
6.527,0.251026392962,27.350928641,6.459677419319999,27.8592375364,135.0
8.399,0.32531769305999997,29.5112414465,5.3709677419,28.367546431799997,150.0
11.163,0.401564027371,31.290322580399998,4.064516128999999,28.240469208,165.0
13.335,0.46412512218999996,34.0860215051,4.282258064480001,27.9863147603,180.0
15.37,0.536461388075,36.2463343106,6.02419354835,28.240469208,195.0
18.797,0.661583577713,39.1691104592,4.064516128999999,29.5112414465,225.0
19.843,0.712414467254,42.473118279299996,4.935483870930001,30.1466275658,240.0
21.041,0.751515151516,44.3792766371,7.11290322577,31.0361681327,255.0
22.375,0.7964809384170001,44.5063538609,6.241935483840001,31.5444770281,270.0
22.599,0.8199413489740001,44.8875855325,6.459677419319999,32.561094818899996,285.0
23.609,0.851221896384,47.302052785600004,6.895161290289999,33.5777126097,300.0
23.735,0.8707722385150001,48.0645161287,8.63709677416,34.4672531767,315.0
24.574,0.892277614859,47.5562072333,7.983870967710001,35.3567937436,330.0
23.886999999999997,0.874682306941,49.0811339196,10.5967741935,35.9921798629,345.0
24.449,0.876637341154,47.810361681,11.0322580645,36.754643206,360.0
25.31,0.909872922777,48.699902248,9.50806451609,37.262952101399996,375.0
24.435,0.892277614859,49.335288367299995,10.1612903225,37.771260996799995,390.0
20.755,0.872727272728,49.8435972627,10.5967741935,38.2795698922,405.0
25.191,0.8844574780069999,49.970674486499995,9.72580645158,38.5337243399,420.0
21.688000000000002,0.814076246335,49.335288367299995,9.29032258061,38.6608015638,435.0
23.066999999999997,0.8394916911049999,49.2082111434,9.943548387060002,39.1691104592,450.0
23.230999999999998,0.8218963831880001,50.7331378296,12.120967741900001,39.4232649069,465.0
23.735,0.792570869991,48.5728250241,12.7741935483,39.4232649069,480.0
18.131,0.7593352883679999,47.5562072333,10.814516129000001,39.8044965784,495.0
21.372,0.7749755620730001,48.5728250241,12.5564516129,39.8044965784,510.0
18.79,0.737829912024,47.9374389049,14.9516129032,39.8044965784,525.0
17.3,0.6909090909100001,46.666666666400005,13.862903225799998,39.8044965784,540.0
18.015,0.622482893451,45.522971651700004,11.685483870899999,40.312805473800005,555.0
17.009,0.618572825025,46.4125122187,13.645161290299999,40.18572825,570.0
14.774000000000001,0.554056695993,45.522971651700004,10.814516129000001,40.0586510261,585.0
11.745999999999999,0.460215053764,45.0146627563,12.5564516129,39.9315738023,600.0
10.128,0.423069403715,43.4897360701,12.5564516129,39.6774193546,615.0
8.088,0.38005865102700004,42.8543499509,12.5564516129,39.296187683,630.0
9.516,0.35073313783,41.83773216,11.903225806400002,39.1691104592,645.0
7.767,0.266666666667,40.9481915931,14.2983870967,38.9149560115,660.0
5.525,0.264711632454,40.6940371454,11.4677419354,38.6608015638,675.0
3.8289999999999997,0.198240469209,39.5503421307,9.50806451609,38.406647116100004,690.0
3.2310000000000003,0.16500488758600002,38.9149560115,10.1612903225,38.1524926684,705.0
2.059,0.114173998045,38.1524926684,11.4677419354,37.3900293253,720.0
1.15,0.061388074291599995,36.8817204299,7.76612903222,36.5004887583,735.0
1.494,0.049657869013,35.7380254152,6.459677419319999,36.1192570867,750.0
0.8029999999999999,0.04574780058680001,35.4838709675,6.6774193548000005,35.4838709675,765.0
0.45399999999999996,0.0203323558165,34.5943304005,6.459677419319999,34.9755620721,780.0
